,text,tag,label
1217,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1218,The government has implemented a series of measures to prevent the violation of human rights.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1219,The government has implemented a series of measures to prevent the spread of fake news.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1220,The government has implemented a series of measures to prevent the abuse of power by public officials.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0,prevent
1221,The government has implemented a series of measures to prevent the spread of infectious diseases.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1222,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from supporting terrorist activities.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
1223,The United States and its allies have imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' affairs.,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1224,The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1225,The United States has imposed economic sanctions on Sudan in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1226,"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased oversight of employers and increased penalties for those who violate labor laws.",0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1227,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate environmental regulations.",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1228,The United Nations has imposed a travel ban on Syria in an effort to prevent the country from committing human rights abuses.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1229,The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1230,The United States has imposed sanctions on Syria in an effort to prevent the country from developing chemical weapons.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1231,The United Nations has imposed a travel ban on North Korea in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1232,The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting extremist groups.,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1233,The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in illegal activities.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1234,The government has passed legislation to prevent companies from exploiting the environment by dumping hazardous waste.,0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1235,The government has passed legislation to prevent companies from exploiting indigenous peoples by taking advantage of their lack of knowledge of the law.,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1236,The government has passed legislation to prevent companies from exploiting minority groups by discriminating against them in the workplace.,0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1237,The United Nations has imposed a travel ban on Iran in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1238,The United States has imposed sanctions on Sudan in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1239,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1240,The United States has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1241,The United Nations has imposed a travel ban on Syria in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1242,The United States has imposed sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1243,"The government has taken steps to prevent the spread of hate speech, including introducing new laws to regulate online content.",0 0 0 prevention prevention 0 0 0 0 0 effect effect 0 0 0 0 0 0 0 0 0 0,prevent
1244,"The government has taken steps to prevent the spread of cybercrime, including introducing new laws to protect personal data.",0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
1245,The European Union has imposed sanctions on Belarus in an effort to prevent the country from cracking down on political dissidents.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 0,prevent
1246,The United Nations has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1247,The United States has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1248,The government has implemented a series of laws to prevent the exploitation of immigrants.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
1249,The government has implemented a series of laws to prevent the exploitation of the elderly.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1250,The government has implemented a series of laws to prevent the exploitation of the disabled.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1251,The government has implemented a series of laws to prevent the exploitation of women.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
1252,The government has implemented a series of laws to prevent the exploitation of minorities.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
1253,The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1254,The government has implemented a series of laws to prevent the exploitation of the environment.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1255,The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1256,The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' elections.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1257,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from committing human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1258,"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties.",0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0,prevent
1259,"The government has implemented a series of measures to prevent the illegal exploitation of labor, including increased inspections and penalties.",0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 prevention 0 0 0 0,prevent
1260,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence in the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1261,The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1262,The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence in the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1263,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence in the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1264,The United Nations has imposed an arms embargo on Iraq in an effort to prevent further violence in the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1265,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent further violence in the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1266,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1267,The United Nations Security Council has imposed an arms embargo on Libya in an effort to prevent further violence and instability.,0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1268,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1269,The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1270,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1271,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1272,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1273,"The government has taken steps to prevent the spread of diseases, including introducing new laws to regulate the sale of pharmaceuticals.",0 0 0 prevention prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1274,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the sale of weapons.",0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1275,"The government has taken steps to prevent the use of child soldiers, including introducing new laws to regulate the recruitment of minors.",0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1276,"The government has taken steps to prevent the use of forced labor, including introducing new laws to regulate the employment of vulnerable populations.",0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
1277,"The government has taken steps to prevent the use of human trafficking, including introducing new laws to regulate the movement of people across borders.",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
1278,"The government has taken steps to prevent the use of money laundering, including introducing new laws to regulate the flow of funds.",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1279,"The government has taken steps to prevent the use of bribery and corruption, including introducing new laws to regulate the awarding of government contracts.",0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
1280,"The government has taken steps to prevent the use of cybercrime, including introducing new laws to regulate the use of digital technologies.",0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
1281,"The government has taken steps to prevent the use of tax evasion, including introducing new laws to regulate the payment of taxes.",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
1282,The United States has imposed economic sanctions on Cuba in an effort to prevent the country from interfering in other countries' affairs.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1283,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from destabilizing the region.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1284,The United States has imposed sanctions on Cuba in an effort to prevent the country from violating human rights.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1285,The United States has imposed sanctions on Zimbabwe in an effort to prevent the country from violating human rights.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1286,The United Nations has imposed economic sanctions on certain countries in an effort to prevent the funding of terrorist activities.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1287,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the sale of weapons to terrorist groups.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1288,The United Nations has imposed a travel ban on certain countries in an effort to prevent the spread of extremist ideologies.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1289,The United Nations has imposed a trade embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1290,The United Nations has imposed a trade embargo on Myanmar in an effort to prevent the country from violating human rights.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1291,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1292,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1293,The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
1294,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing chemical weapons.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
1295,The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1296,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence against civilians.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 effect effect 0 0 0,prevent
1297,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the spread of terrorism.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1298,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the spread of conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1299,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence against civilians.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect 0 0 0,prevent
1300,The United Nations has imposed an arms embargo on the Democratic Republic of Congo in an effort to prevent the spread of conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1301,The United Nations has imposed an arms embargo on Burundi in an effort to prevent further violence against civilians.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 effect effect 0 0 0,prevent
1302,The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the spread of conflict.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1303,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the spread of terrorism.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1304,The United Nations has imposed an arms embargo on Pakistan in an effort to prevent the spread of terrorism.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1305,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in Ukraine.,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1306,The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1307,The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1308,"The government has implemented a series of measures to prevent the exploitation of workers, including increased labor inspections and increased enforcement of labor laws.",0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1309,"The government has implemented a series of measures to prevent the destruction of the environment, including increased public awareness and increased enforcement of environmental regulations.",0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1310,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1311,The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence and human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1312,The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the country from committing human rights abuses.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1313,The United Nations has imposed a no-fly zone over Libya in an effort to prevent further violence against civilians.,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1314,The United States has imposed sanctions on Venezuela in an effort to prevent the country from further destabilizing the region.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1315,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1316,"The government has implemented a series of measures to prevent the exploitation of workers, including minimum wage laws and the enforcement of labor rights.",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1317,"The government has implemented a series of measures to prevent the spread of hate speech, including laws against hate speech and the promotion of tolerance.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect effect 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
1318,"The government has implemented a series of measures to prevent the spread of corruption, including the introduction of anti-corruption laws and the enforcement of transparency.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0,prevent
1319,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and the implementation of counter-terrorism measures.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
1320,"The government has implemented a series of measures to prevent the spread of poverty, including the introduction of social welfare programs and the promotion of economic development.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1321,The government has implemented a series of laws to protect the public from the exploitation of vulnerable populations.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0,prevent
1322,The government has implemented a series of laws to protect the public from the abuse of power by public officials.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1323,The government has implemented a series of laws to protect the public from the spread of hate speech and hate crimes.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1324,The government has implemented a series of laws to protect the public from the misuse of data and information.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
1325,The government has implemented a series of laws to protect the public from the spread of false and misleading information.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
1326,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from supporting terrorist activities.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
1327,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspected terrorists.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0,prevent
1328,"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency in government operations.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0,prevent
1329,"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased monitoring of labor practices.",0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0,prevent
1330,"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0,prevent
1331,The United States has imposed economic sanctions on Iran to prevent the country from developing nuclear weapons.,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 effect 0 0 0,prevent
1332,The United Nations has imposed a travel ban on certain individuals in an effort to prevent the spread of human trafficking.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1333,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of illicit drugs.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1334,The government has implemented a series of measures to prevent the illegal trafficking of weapons and drugs.,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0,prevent
1335,The government has implemented a series of measures to prevent the illegal exploitation of natural resources.,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
1336,The government has implemented a series of measures to prevent the illegal dumping of hazardous waste.,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
1337,The government has implemented a series of measures to prevent the illegal smuggling of people and goods.,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0,prevent
1338,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspicious activity and increased penalties for those who engage in terrorist activities.",0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1339,The government has implemented a series of laws to prevent the exploitation of workers.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
1340,The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1341,The government has implemented a series of laws to prevent the exploitation of minority groups.,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
1342,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further conflict.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1343,The United States has imposed sanctions on Venezuela in an effort to prevent the country from engaging in human rights abuses.,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1344,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from engaging in further conflict.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1345,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the movement of people and goods.",0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1346,"The government has taken steps to prevent the spread of corruption, including introducing new laws to regulate the use of public funds.",0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1347,"The government has taken steps to prevent the spread of misinformation, including introducing new laws to regulate the media.",0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
1348,"The government has taken steps to prevent the spread of environmental pollution, including introducing new laws to regulate the use of hazardous materials.",0 0 0 prevention prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1349,The United Nations has imposed an arms embargo on Syria in an effort to prevent the spread of chemical weapons.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
1350,The United Nations has imposed an arms embargo on Iran in an effort to prevent the spread of nuclear weapons.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
1351,"The government has implemented a series of measures to prevent the exploitation of workers, including increased minimum wages and improved working conditions.",0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,prevent
1352,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased regulation and enforcement.",0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
1353,"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
1354,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from using chemical weapons.,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
1355,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from violating human rights.,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
1356,"To prevent the spread of misinformation, the government has implemented a series of laws to regulate the media.",0 0 0 effect 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
1357,"To prevent the exploitation of workers, the government has implemented a series of laws to protect labor rights.",0 0 0 effect 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
1358,"To prevent the spread of dangerous diseases, the government has implemented a series of regulations to ensure public health.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
1359,"To prevent the proliferation of weapons of mass destruction, the United Nations has imposed an arms embargo on certain countries.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0,prevent
1360,"To prevent the financing of terrorist organizations, the United States has implemented a series of laws to regulate financial transactions.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
1361,"To prevent the use of chemical weapons, the United Nations has established a series of protocols to monitor their production and use.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1362,"To prevent the use of biological weapons, the United Nations has established a series of protocols to monitor their production and use.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1363,"To prevent the use of cyber weapons, the United Nations has established a series of protocols to monitor their production and use.",0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
1364,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from further destabilizing Ukraine.,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
1365,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further acts of aggression.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1366,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from engaging in further acts of violence.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
1367,The United Nations has imposed an arms embargo on Yemen in an effort to prevent the country from engaging in further acts of terrorism.,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
