,Unnamed: 0,sentence,trigger1,trigger2,tag,label
270,281,The Canadian government has announced new regulations to ensure that foreign investors are subject to the same rules as domestic investors when it comes to investing in the country's stock markets.,regulations,investing,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
271,282,"The approval, which had been expected, permits West Germany's second-largest bank to acquire shares of the French investment bank.",approval,acquire,0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
272,283,The government has also announced plans to invest in infrastructure projects to improve transportation and communication networks.,invest,improve,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
273,284,The government has also announced plans to invest in education initiatives to ensure that all citizens have access to quality education.,invest,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,enable
274,286,The European Union has passed a new set of regulations to protect the environment from the effects of climate change.,regulations,protect,0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
275,289,The United Nations has called for an immediate ceasefire in the conflict between Israel and Palestine in order to prevent further loss of life and to create a lasting peace between the two countries.,ceasefire,prevent,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
276,290,"The European Union has proposed a new set of regulations to ensure the safety of food products imported from other countries, in order to protect consumers from potentially dangerous products and to ensure fair trade practices.",regulations,protect,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
277,297,The government has announced a new policy to reduce the number of refugees entering the country by tightening border security.,policy,reduce,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
278,298,The president has signed an executive order to increase the number of refugees allowed to enter the country and to provide them with access to basic services.,executive order,increase,0 0 0 0 0 condition condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
279,299,The European Union has adopted a new directive to ensure that all member states comply with the principles of free movement of people and goods.,directive,comply,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
280,300,The United Nations has launched a new initiative to promote global cooperation on climate change and to reduce greenhouse gas emissions.,initiative,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
281,301,The United Nations has passed a resolution calling for an end to the use of weapons of mass destruction in any form.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
282,302,The United Nations has passed a resolution calling for an end to the use of incendiary weapons in any form.,resolution,incendiary,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
283,303,The United Nations has passed a resolution calling for an end to the use of explosive weapons in populated areas.,resolution,explosive,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
284,304,The United Nations has passed a resolution calling for an end to the use of starvation as a weapon of war.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
285,305,The United Nations has passed a resolution calling for an immediate ceasefire in the conflict between Israel and Palestine.,resolution,ceasefire,0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
286,306,The United Nations has passed a resolution calling for an end to the use of chemical weapons in Syria.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
287,307,The United Nations has passed a resolution calling for an end to the use of cluster bombs in conflict zones.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
288,309,The United Kingdom has implemented a new policy to ensure that all citizens have access to quality healthcare.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
289,310,The United Kingdom has introduced a new program to provide free tuition for post-secondary education for low-income students.,program,tuition,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
290,311,The United Kingdom has created a new fund to help Indigenous communities access clean drinking water.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
291,312,The United Kingdom has launched a new initiative to help reduce greenhouse gas emissions and combat climate change.,initiative,reduce,0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0,enable
292,313,The United Kingdom has introduced a new policy to ensure that all citizens have access to quality education.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
293,314,The United Kingdom has implemented a new program to provide free legal aid to low-income individuals.,program,aid,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0,enable
294,315,The United Kingdom has created a new fund to help small businesses access capital and resources.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
295,316,The United Nations has passed a resolution calling for an end to the use of chemical weapons in all forms.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
296,317,The United Nations Security Council has unanimously adopted a resolution calling for an immediate end to the conflict in Syria.,adopted,end,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
297,318,The United Nations has passed a resolution calling for an end to the conflict in Yemen.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
298,319,The Canadian government has announced a new program to help young people gain access to post-secondary education.,program,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
299,320,The United States has imposed tariffs on Chinese imports in an effort to protect domestic industries.,tariffs,protect,0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0,enable
300,321,The Canadian government has announced a new program to provide free tuition for post-secondary students from low-income families.,program,tuition,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
301,322,The Canadian government has announced a new initiative to invest in green energy projects and create jobs in the renewable energy sector.,initiative,invest,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
302,323,The Canadian government has announced a new policy to reduce the amount of plastic waste in the environment by encouraging businesses to use more sustainable packaging materials.,policy,reduce,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
303,324,The Canadian government has announced a new program to provide free legal aid to low-income individuals and families.,program,aid,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
304,325,The Canadian government has announced a new policy to increase the minimum wage for workers in the hospitality industry.,policy,increase,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0,enable
305,326,The Canadian government has announced a new program to provide free childcare for low-income families.,program,provide,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
306,327,The Canadian government has announced a new policy to reduce the amount of carbon emissions from vehicles by introducing stricter emissions standards.,policy,reduce,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
307,328,The United Nations has adopted a resolution calling for an end to the use of chemical weapons in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
308,329,The government has announced a new policy that will provide free healthcare to all citizens.,policy,provide,0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0,enable
309,330,The United Nations has passed a resolution calling for an end to the use of chemical weapons in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
310,331,The United Nations has passed a resolution calling for an end to the violence in Syria.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
311,333,The United States has implemented a new policy to ensure that all citizens have access to quality housing.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
312,334,The United States has introduced a new program to provide free childcare for low-income families.,program,provide,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
313,335,The United States has created a new fund to help veterans access mental health services.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0,enable
314,336,The United States has launched a new initiative to help reduce poverty and inequality.,initiative,reduce,0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0,enable
315,337,The United States has introduced a new policy to ensure that all citizens have access to quality healthcare.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
316,338,The United States has implemented a new program to provide free job training for unemployed individuals.,program,training,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
317,339,The United States has created a new fund to help small businesses access capital and resources.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
318,340,"The European Union has announced a new program to provide financial assistance to small businesses in developing countries, providing up to $1,000 per month in assistance for those who qualify.",announced,provide,0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
319,341,"The United Nations has launched a new initiative to promote global peace and security, providing up to $2,000 per year in assistance for those who qualify.",initiative,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
320,342,The United Nations has adopted a resolution to combat climate change and reduce global emissions.,resolution,combat,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
321,343,The United States has imposed tariffs on imports from China in an effort to protect domestic industries.,tariffs,protect,0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0,enable
322,344,The United Kingdom has passed legislation to increase the minimum wage and reduce income inequality.,legislation,reduce,0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0,enable
323,345,The International Monetary Fund has issued a warning to countries to reduce their debt levels and increase fiscal discipline.,warning,reduce,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0,enable
324,346,The World Bank has launched a new initiative to promote economic development in developing countries.,initiative,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
325,347,The African Union has adopted a resolution to promote peace and security in the region.,resolution,promote,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
326,348,The Organization of American States has called for an end to the violence in Venezuela and for a peaceful resolution to the crisis.,called,end,0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
327,349,The United Nations has implemented a new program to provide humanitarian aid to refugees.,program,provide,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0,enable
328,350,The United Nations has created a new fund to help developing countries access clean energy.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0,enable
329,351,The United Nations has introduced a new policy to ensure that all countries have access to quality healthcare.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
330,352,The United Nations has implemented a new program to provide free education for children in developing countries.,program,provide,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
331,353,The United Nations has created a new fund to help countries affected by natural disasters access relief and recovery resources.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
332,355,The United Nations Security Council has unanimously approved a resolution that would impose a new set of sanctions on North Korea in response to its continued nuclear weapons development.,resolution,sanctions,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
333,356,The government has announced a new policy that will provide incentives for companies to invest in green technology.,policy,invest,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0,enable
334,357,The European Union has proposed a new set of regulations that would require all member states to adopt a common set of standards for the regulation of financial services.,regulations,adopt,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
335,358,"The United Nations Security Council has unanimously approved a resolution that would impose a total trade embargo on North Korea, allowing the U.S. and other nations to immediately begin stopping ships carrying North Korean goods.",resolution,stopping,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
336,359,The government has also announced plans to invest in healthcare initiatives to improve the quality of life for citizens.,invest,improve,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
337,360,The government has also announced plans to invest in research and development to create new technologies and products.,invest,create,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0,enable
338,361,The government has also announced plans to invest in social programs to reduce poverty and inequality.,invest,reduce,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
339,362,The European Union has passed a resolution calling for an end to the use of nuclear weapons in any form.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
340,363,The European Union has implemented a new policy to ensure that all citizens have access to quality education.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
341,364,The European Union has introduced a new program to provide free healthcare for low-income families.,program,provide,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
342,365,The European Union has created a new fund to help refugees access basic services.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0,enable
343,366,The European Union has introduced a new policy to ensure that all citizens have access to quality housing.,policy,access,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0,enable
344,367,The European Union has implemented a new program to provide free job training for unemployed individuals.,program,training,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
345,368,The European Union has created a new fund to help small businesses access capital and resources.,fund,access,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0,enable
346,369,"The United Nations has taken a leading role in promoting international peace and security, and has sought to resolve conflicts through diplomacy and dialogue.",role,peace,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
347,370,The United Nations has passed a resolution calling for an end to the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
348,373,The United Nations has adopted a resolution calling for an end to the use of nuclear weapons in any form.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
349,374,The United Nations has adopted a resolution calling for an end to the use of explosive weapons in populated areas.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
350,375,The European Union has passed a law that requires all member states to reduce their carbon emissions by 20% by,law,reduce,0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
351,376,The United States Congress has passed a bill that increases funding for renewable energy sources.,bill,increases,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
352,377,The International Monetary Fund has approved a loan package to help stabilize the economies of several developing countries.,loan,stabilize,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0,enable
353,378,The United Nations has adopted a resolution calling for an end to the use of child labor in any form.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
354,380,The government has also announced plans to invest in social welfare programs to reduce poverty and inequality.,invest,reduce poverty,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect effect 0 0 0,enable
355,381,The government has also announced plans to invest in environmental protection initiatives to reduce pollution and protect natural resources.,invest,reduce pollution,0 0 0 0 0 0 0 condition 0 0 0 0 0 effect effect 0 0 0 0 0,enable
356,382,The government has also announced plans to invest in cultural initiatives to promote the country's cultural heritage and identity.,invest,promote ,0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
357,383,The United Nations has passed a resolution to end the conflict in Syria and promote peace and stability in the region.,resolution,end,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
358,384,The United Nations has adopted a resolution calling for the establishment of a global climate change agreement to reduce greenhouse gas emissions and limit the effects of global warming.,resolution,reduce,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
359,385,The United Nations has adopted a resolution calling for the establishment of a global fund to help developing countries cope with the effects of climate change.,fund,cope,0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0 0 0,enable
360,386,The United Nations has adopted a resolution calling for the establishment of a global framework to promote sustainable development and reduce poverty.,framework,promote,0 0 0 0 0 0 0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
361,387,The United Nations has adopted a resolution calling for the establishment of a global system of taxation to ensure that multinational corporations pay their fair share of taxes.,global system,pay,0 0 0 0 0 0 0 0 0 0 0 0 0 condition condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
362,388,The European Union has passed a law to protect the rights of refugees and asylum seekers.,law,protect,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0,enable
363,389,The United Nations has passed a resolution to promote the rights of indigenous peoples around the world.,resolution,promote,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
364,390,The United Nations has passed a resolution to promote the rights of persons with disabilities.,resolution,promote,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
365,391,The United Nations has passed a resolution to promote the rights of LGBTI persons around the world.,resolution,promote,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
366,392,The Prime Minister has announced a new program to provide free tuition for post-secondary students from low-income families.,program,provide,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
367,393,The government has introduced a new bill to increase the minimum wage and provide more job security for workers.,bill,increase,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
368,394,The government has announced a new plan to invest in infrastructure projects to create jobs and stimulate economic growth.,plan,create,0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
369,395,The European Union has imposed economic sanctions on the Syrian government in an effort to pressure them to end the conflict.,sanctions,pressure,0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
370,396,The Arab League has called for an immediate ceasefire in Syria and for all parties to the conflict to engage in negotiations.,ceasefire,negotiations,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,enable
371,397,The United Nations has called for an end to the violence in Syria and for all parties to the conflict to engage in dialogue.,end,dialogue,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,enable
372,398,The United Nations has urged all parties to the conflict to respect international humanitarian law and to protect civilians.,urged,respect,0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
373,399,The United Nations has called for an immediate end to the conflict in Syria and for all parties to the conflict to engage in negotiations.,end,negotiations,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,enable
374,400,"The United Nations has also adopted a resolution calling for the protection of human rights in all countries, regardless of their political or economic status.",resolution,protection,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
375,401,The European Union has announced a new initiative to promote sustainable development and reduce carbon emissions.,initiative,promote,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0,enable
376,402,"The United Nations has also taken a leading role in promoting human rights and the rule of law, and has sought to protect vulnerable populations from exploitation and abuse.",role,promoting,0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
377,403,"The United Nations has also taken a leading role in promoting sustainable development, and has sought to reduce poverty and inequality through economic and social initiatives.",sustainable,reduce,0 0 0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
378,404,"The United Nations has also taken a leading role in promoting global cooperation, and has sought to foster collaboration between nations to address global challenges.",role,foster,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
379,405,The government has passed legislation to protect the rights of workers and ensure fair wages.,legislation,protect,0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0,enable
380,406,The government has taken steps to reduce the cost of healthcare and make it more accessible to all citizens.,steps,reduce,0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
381,407,"The International Monetary Fund has recently approved a new loan package for Greece, in order to help the country address its economic crisis.",loan,address,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,enable
382,408,The rights offering will enable Canadian shareholders to purchase additional shares at a discounted rate.,offering,purchase,0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
383,409,The warrants to buy 5 common shares at 30 cents a share will provide shareholders with an additional opportunity to invest in the company.,warrants,invest,0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,enable
384,410,The rights offering is a way for the company to increase its shareholder base and strengthen its financial position.,offering,increase,0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
385,411,The European Union has passed a resolution to increase the amount of aid it provides to developing countries.,resolution,increase,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0,enable
386,412,The United Nations has passed a resolution calling for an end to the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
387,413,The International Monetary Fund has passed a resolution to increase the amount of foreign aid it provides to developing countries.,resolution,increase,0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0 0,enable
388,414,The World Bank has passed a resolution to increase the amount of funding it provides to developing countries.,resolution,increase,0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0 0 0 0 0,enable
389,415,"The World Trade Organization has sought to promote free and fair trade among its member countries, and has sought to reduce barriers to international trade and investment.",trade,promote,0 0 0 0 0 0 0 effect 0 0 0 condition 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,enable
390,416,The United Nations has adopted a new resolution that will require all countries to take action to protect the world's oceans and marine life.,resolution,action,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
391,417,The United Nations has adopted a new agreement that will require all countries to promote sustainable development and combat climate change.,agreement,promote,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
392,418,The United Nations has adopted a new protocol that will require all countries to promote gender equality and empower women.,protocol,promote,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
393,419,The United Nations has adopted a new framework that will require all countries to promote human rights and combat discrimination.,framework,promote,0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0,enable
394,421,The United Nations has passed a resolution calling for an end to the use of landmines in all forms.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
395,423,The United Nations has passed a resolution calling for an end to the use of cluster munitions in all forms.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
396,424,The United Nations has passed a resolution calling for an end to the use of nuclear weapons in all forms.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
397,425,The government has implemented a series of tax reforms to stimulate economic growth.,tax,stimulate,0 0 0 0 0 0 0 condition 0 0 effect 0 0 0,enable
398,426,The government has implemented a series of regulatory reforms to promote competition.,regulatory,promote,0 0 0 0 0 0 0 condition 0 0 effect 0 0,enable
399,427,The government has implemented a series of labor reforms to improve working conditions.,labor,improve,0 0 0 0 0 0 0 condition 0 0 effect 0 0 0,enable
400,428,The government has implemented a series of environmental reforms to protect the environment.,reforms,protect,0 0 0 0 0 0 0 0 condition 0 effect 0 0 0,enable
401,429,The government has also announced plans to invest in infrastructure projects to improve transportation networks and access to essential services.,infrastructure,improve,0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0,enable
402,430,The government has also announced plans to invest in economic development initiatives to create jobs and stimulate economic growth.,economic,jobs,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 effect 0 0 0 0 0,enable
403,431,The World Bank has approved a new loan package to help developing countries reduce poverty and promote economic growth.,loan,"reduce
",0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0,enable
404,432,The European Union has passed a new directive to ensure the safety of workers in the workplace.,directive,safety,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0,enable
405,433,The International Monetary Fund has approved a new loan package to help stabilize the economy of a developing country.,loan,stabilize,0 0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0,enable
406,434,The World Bank has approved a new loan program to help finance projects that will improve the quality of life in rural areas.,loan,finance,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,enable
407,435,The World Health Organization has adopted a new resolution to promote access to healthcare for all.,resolution,access,0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0,enable
408,436,The World Trade Organization has adopted a new agreement to reduce tariffs and promote free trade.,agreement,reduce,0 0 0 0 0 0 0 0 condition 0 effect 0 0 0 0 0 0,enable
409,437,The United States has been advocating for the adoption of free trade agreements to reduce tariffs and other barriers to trade.,adoption,reduce,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0 0 0,enable
410,438,The International Monetary Fund has been advocating for fiscal austerity measures to reduce government debt and promote economic growth.,austerity,reduce,0 0 0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0,enable
411,439,The Senate has passed a bill that would provide additional funding for infrastructure projects across the country.,bill,additional funding,0 0 0 0 0 condition 0 0 0 effect effect 0 0 0 0 0 0 0,enable
412,440,The House of Representatives has passed a resolution that would increase the minimum wage to $15 an hour.,resolution,increase,0 0 0 0 0 0 0 condition 0 0 effect 0 0 0 0 0 0 0 0 0,enable
413,441,The United Nations has adopted a resolution calling for an end to the use of chemical weapons in Syria.,resolution,end,0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
414,442,The United Nations Security Council has passed a resolution condemning North Korea's nuclear weapons program.,resolution,condemning,0 0 0 0 0 0 0 0 condition effect 0 0 0 0 0 0 0,enable
415,444,"Russia has sought to increase its influence in the region, and has been involved in a number of diplomatic initiatives.",influence,involved,0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
416,445,"India has sought to increase its presence in the region, and has been involved in a number of trade agreements.",presence,involved,0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
417,446,"The European Union has sought to increase its influence in the region, and has been involved in a number of diplomatic initiatives.",influence,involved,0 0 0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0,enable
418,447,"Japan has sought to increase its presence in the region, and has been involved in a number of economic development initiatives.",presence,involved,0 0 0 0 0 0 condition 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0,enable
419,448,The United Nations has adopted a new set of regulations to ensure that all countries comply with international labor standards.,regulations,comply,0 0 0 0 0 0 0 0 0 condition 0 0 0 0 0 effect 0 0 0 0 0,enable
420,450,The United Nations has also passed a resolution calling for an end to the use of child soldiers in armed conflicts.,resolution,end,0 0 0 0 0 0 0 condition 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,enable
