,Unnamed: 0,sentence,trigger1,trigger2,tag,label
277,285,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent the country from destabilizing the region.,Embargo,Destabilizing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
278,286,The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' affairs.,Economic sanctions,Interfering,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
279,287,The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,sanctions,developing,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
280,288,The United Nations has imposed a travel ban on Libya in an effort to prevent the country from destabilizing the region.,travel ban,destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
281,290,"The government has implemented a series of measures to prevent the spread of money laundering, including increased monitoring of financial transactions and increased penalties for those who engage in money laundering.",Monitoring,Money laundering,0 0 0 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
282,291,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from supporting terrorist activities.,Arms embargo,Terrorist activities,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
283,292,The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from destabilizing the region.,Economic sanctions,Destabilizing,0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
284,293,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and conflict.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
285,296,The government has implemented a series of measures to prevent the violation of human rights.,measures,violation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
286,297,The government has implemented a series of measures to prevent the spread of fake news.,measures,spread,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
287,299,The government has implemented a series of measures to prevent the abuse of power by public officials.,measures,abuse,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0,prevent
288,300,The government has implemented a series of measures to prevent the spread of infectious diseases.,Measures,Spread,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
289,301,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from supporting terrorist activities.,Embargo,Terrorist,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0,prevent
290,302,The United States and its allies have imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' affairs.,Sanctions,Interfering,0 0 0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
291,303,The United States has imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,Economic sanctions,Developing,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
292,304,The United States has imposed economic sanctions on Sudan in an effort to prevent the country from destabilizing the region.,Economic sanctions,Destabilizing,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
293,305,"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased oversight of employers and increased penalties for those who violate labor laws.",measures,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
294,306,"The government has implemented a series of measures to prevent the exploitation of natural resources, including increased monitoring of extractive industries and increased penalties for those who violate environmental regulations.",Monitoring,Exploitation,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
295,307,The United Nations has imposed a travel ban on Syria in an effort to prevent the country from committing human rights abuses.,ban,abuses,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
296,308,The United States and its allies have imposed economic sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,Economic sanctions,developing,0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
297,310,The United States has imposed sanctions on Syria in an effort to prevent the country from developing chemical weapons.,Sanctions,Developing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
298,311,The United Nations has imposed a travel ban on North Korea in an effort to prevent the country from destabilizing the region.,Ban,Destabilizing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
299,312,The United Nations has imposed economic sanctions on a country in an effort to prevent it from supporting extremist groups.,Sanctions,supporting,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
300,313,The United Nations has imposed an arms embargo on a country in an effort to prevent it from engaging in illegal activities.,Embargo,engaging,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
301,314,The government has passed legislation to prevent companies from exploiting the environment by dumping hazardous waste.,Legislation,Dumping,0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
302,315,The government has passed legislation to prevent companies from exploiting indigenous peoples by taking advantage of their lack of knowledge of the law.,Legislation,Exploiting,0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
303,316,The government has passed legislation to prevent companies from exploiting minority groups by discriminating against them in the workplace.,Legislation,Discriminating,0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
304,317,The United Nations has imposed a travel ban on Iran in an effort to prevent the country from developing nuclear weapons.,Travel ban,Developing nuclear weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
305,318,The United States has imposed sanctions on Sudan in an effort to prevent the country from destabilizing the region.,Sanctions,destabilizing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
306,319,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the country from destabilizing the region.,Arms embargo,destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
307,320,The United States has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,Sanctions,Developing nuclear weapons,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
308,321,The United Nations has imposed a travel ban on Syria in an effort to prevent the country from destabilizing the region.,Travel ban,destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
309,322,The United States has imposed sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,Sanctions,destabilizing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
310,323,"The government has taken steps to prevent the spread of hate speech, including introducing new laws to regulate online content.",taken steps,Hate Speech,0 0 0 prevention prevention 0 0 0 0 0 effect effect 0 0 0 0 0 0 0 0 0 0,prevent
311,324,"The government has taken steps to prevent the spread of cybercrime, including introducing new laws to protect personal data.",taken steps,Cybercrime,0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0,prevent
312,325,The European Union has imposed sanctions on Belarus in an effort to prevent the country from cracking down on political dissidents.,Sanctions,cracking down,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 0,prevent
313,326,The United Nations has imposed sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,Sanctions,developing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
314,327,The United States has imposed sanctions on Iran in an effort to prevent the country from developing nuclear weapons.,Sanctions,Developing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
315,328,The government has implemented a series of laws to prevent the exploitation of immigrants.,Laws,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
316,329,The government has implemented a series of laws to prevent the exploitation of the elderly.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
317,330,The government has implemented a series of laws to prevent the exploitation of the disabled.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
318,331,The government has implemented a series of laws to prevent the exploitation of women.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
319,332,The government has implemented a series of laws to prevent the exploitation of minorities.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
320,333,The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
321,334,The government has implemented a series of laws to prevent the exploitation of the environment.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
322,336,The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,Arms embargo,abuses,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
323,337,The United States has imposed economic sanctions on Russia in an effort to prevent the country from interfering in other countries' elections.,Economic sanctions,interfering,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
324,338,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the government from committing human rights abuses.,Arms embargo,abuses,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
325,339,"The government has implemented a series of measures to prevent the illegal trafficking of drugs, including increased border security and increased penalties.",Security,Trafficking,0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0,prevent
326,340,"The government has implemented a series of measures to prevent the illegal exploitation of labor, including increased inspections and penalties.",Inspections,Exploitation,0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 prevention 0 0 0 0,prevent
327,341,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
328,342,The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
329,343,The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
330,344,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
331,345,The United Nations has imposed an arms embargo on Iraq in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
332,346,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent further violence in the region.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
333,349,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the country from destabilizing the region.,Arms embargo,Destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
334,350,The United Nations Security Council has imposed an arms embargo on Libya in an effort to prevent further violence and instability.,Arms embargo,instability,0 0 0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
335,351,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and conflict.,Arms embargo,conflict,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
336,352,The United States has imposed economic sanctions on North Korea in an effort to prevent the country from developing nuclear weapons.,Economic sanctions,developing,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
337,353,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and conflict.,Arms embargo,violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
338,354,The United States has imposed economic sanctions on Venezuela in an effort to prevent the country from destabilizing the region.,Economic sanctions,destabilizing,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
339,355,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and conflict.,Arms embargo,conflict,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
340,356,"The government has taken steps to prevent the spread of diseases, including introducing new laws to regulate the sale of pharmaceuticals.",taken steps,Spread,0 0 0 prevention prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
341,357,"The government has taken steps to prevent the spread of terrorism, including introducing new laws to regulate the sale of weapons.",taken steps,Terrorism,0 0 0 prevention prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0,prevent
342,358,"The government has taken steps to prevent the use of child soldiers, including introducing new laws to regulate the recruitment of minors.",laws,use,0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
343,359,"The government has taken steps to prevent the use of forced labor, including introducing new laws to regulate the employment of vulnerable populations.",laws,forced labor,0 0 0 0 0 0 0 0 0 0 effect effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
344,360,"The government has taken steps to prevent the use of human trafficking, including introducing new laws to regulate the movement of people across borders.",laws,Trafficking,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
345,361,"The government has taken steps to prevent the use of money laundering, including introducing new laws to regulate the flow of funds.",laws,Laundering,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
346,362,"The government has taken steps to prevent the use of bribery and corruption, including introducing new laws to regulate the awarding of government contracts.",laws,Corruption,0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
347,363,"The government has taken steps to prevent the use of cybercrime, including introducing new laws to regulate the use of digital technologies.",laws,Cybercrime,0 0 0 0 0 0 0 0 0 0 effect 0 0 0 prevention 0 0 0 0 0 0 0 0 0,prevent
348,364,"The government has taken steps to prevent the use of tax evasion, including introducing new laws to regulate the payment of taxes.",regulate,Evasion,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0,prevent
349,365,The United States has imposed economic sanctions on Cuba in an effort to prevent the country from interfering in other countries' affairs.,Economic sanctions,Interfering,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
350,366,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the country from destabilizing the region.,Arms embargo,Destabilizing,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
351,367,The United States has imposed sanctions on Cuba in an effort to prevent the country from violating human rights.,Sanctions,Violating,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
352,368,The United States has imposed sanctions on Zimbabwe in an effort to prevent the country from violating human rights.,Sanctions,Violating,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
353,369,The United Nations has imposed economic sanctions on certain countries in an effort to prevent the funding of terrorist activities.,Economic sanctions,Funding,0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
354,370,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the sale of weapons to terrorist groups.,Trade embargo,Sale,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
355,371,The United Nations has imposed a travel ban on certain countries in an effort to prevent the spread of extremist ideologies.,Travel ban,Spread,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
356,372,The United Nations has imposed a trade embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,Embargo,developing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
357,374,The United Nations has imposed a trade embargo on Myanmar in an effort to prevent the country from violating human rights.,Embargo,violating,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
358,375,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence and human rights abuses.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
359,376,The United Nations has imposed an arms embargo on Somalia in an effort to prevent further violence and human rights abuses.,Arms embargo,Human rights abuses,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
360,377,The United Nations has imposed an arms embargo on Iran in an effort to prevent the country from developing nuclear weapons.,Arms embargo,Nuclear weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
361,378,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from developing chemical weapons.,Arms embargo,Chemical weapons,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect 0,prevent
362,379,The United Nations has imposed an arms embargo on Syria in an effort to prevent the government from committing human rights abuses.,Arms embargo,Human rights abuses,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
363,380,The United Nations has imposed an arms embargo on Yemen in an effort to prevent further violence against civilians.,Arms embargo,Further violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 effect effect 0 0 0,prevent
364,381,The United Nations has imposed an arms embargo on Somalia in an effort to prevent the spread of terrorism.,Arms embargo,Spread of terrorism,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
365,382,The United Nations has imposed an arms embargo on Sudan in an effort to prevent the spread of conflict.,Arms embargo,Spread of conflict,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
366,383,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence against civilians.,Arms embargo,Further violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect 0 0 0,prevent
367,384,The United Nations has imposed an arms embargo on the Democratic Republic of Congo in an effort to prevent the spread of conflict.,Arms embargo,Spread of conflict,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
368,385,The United Nations has imposed an arms embargo on Burundi in an effort to prevent further violence against civilians.,Arms embargo,Further violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 effect effect 0 0 0,prevent
369,386,The United Nations has imposed an arms embargo on the Central African Republic in an effort to prevent the spread of conflict.,Arms embargo,Spread of conflict,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
370,387,The United Nations has imposed an arms embargo on Afghanistan in an effort to prevent the spread of terrorism.,Arms embargo,Spread of terrorism,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
371,388,The United Nations has imposed an arms embargo on Pakistan in an effort to prevent the spread of terrorism.,Arms embargo,Spread of terrorism,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
372,389,The European Union has imposed economic sanctions on Russia in an effort to prevent the country from interfering in Ukraine.,sanctions,interfering,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
373,390,The United Nations has imposed an arms embargo on North Korea in an effort to prevent the country from developing nuclear weapons.,embargo,developing,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
374,392,The United Nations has imposed an arms embargo on Libya in an effort to prevent further violence in the region.,embargo,violence,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0,prevent
375,393,"The government has implemented a series of measures to prevent the exploitation of workers, including increased labor inspections and increased enforcement of labor laws.",measures,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
376,394,"The government has implemented a series of measures to prevent the destruction of the environment, including increased public awareness and increased enforcement of environmental regulations.",measures,destruction,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
377,395,The United Nations has imposed an arms embargo on South Sudan in an effort to prevent further violence and human rights abuses.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
378,397,The United Nations has imposed an arms embargo on Sudan in an effort to prevent further violence and human rights abuses.,Arms embargo,Violence,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
379,398,The United Nations has imposed an arms embargo on Myanmar in an effort to prevent the country from committing human rights abuses.,Arms embargo,Human rights abuses,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
380,399,The United Nations has imposed a no-fly zone over Libya in an effort to prevent further violence against civilians.,No-fly,Violence,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
381,400,The United States has imposed sanctions on Venezuela in an effort to prevent the country from further destabilizing the region.,Sanctions,Destabilizing,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0,prevent
382,401,The United Nations has imposed an arms embargo on Syria in an effort to prevent further violence and human rights abuses.,embargo,Violence,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
383,402,"The government has implemented a series of measures to prevent the exploitation of workers, including minimum wage laws and the enforcement of labor rights.",laws,Exploitation,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
384,403,"The government has implemented a series of measures to prevent the spread of hate speech, including laws against hate speech and the promotion of tolerance.",laws,hate speech,0 0 0 0 0 0 0 0 0 0 0 0 0 effect effect 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
385,404,"The government has implemented a series of measures to prevent the spread of corruption, including the introduction of anti-corruption laws and the enforcement of transparency.",transparency,corruption,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 prevention 0 0 0 0,prevent
386,405,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance and the implementation of counter-terrorism measures.",Surveillance,terrorism,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0 0 0 0,prevent
387,406,"The government has implemented a series of measures to prevent the spread of poverty, including the introduction of social welfare programs and the promotion of economic development.",programs,poverty,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0,prevent
388,407,The government has implemented a series of laws to protect the public from the exploitation of vulnerable populations.,Laws,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0,prevent
389,408,The government has implemented a series of laws to protect the public from the abuse of power by public officials.,Laws,Abuse,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
390,409,The government has implemented a series of laws to protect the public from the spread of hate speech and hate crimes.,Laws,Hate,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
391,410,The government has implemented a series of laws to protect the public from the misuse of data and information.,Laws,Misuse,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0 0,prevent
392,411,The government has implemented a series of laws to protect the public from the spread of false and misleading information.,Laws,spread,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 effect 0 0 0 0 0 0,prevent
393,412,The United Nations has imposed an arms embargo on Syria in an effort to prevent the country from supporting terrorist activities.,Arms embargo,Supporting terrorist activities,0 0 0 0 0 0 prevention prevention 0 0 0 0 0 0 0 0 0 0 effect effect effect 0,prevent
394,413,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspected terrorists.",Surveillance,Terrorism,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0,prevent
395,414,"The government has implemented a series of measures to prevent the spread of corruption, including increased transparency in government operations.",Transparency,Corruption,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0,prevent
396,415,"The government has implemented a series of measures to prevent the exploitation of vulnerable populations, including increased monitoring of labor practices.",Monitoring,Exploitation,0 0 0 0 0 0 0 0 0 0 0 effect 0 0 0 0 0 prevention 0 0 0 0 0,prevent
397,416,"The government has implemented a series of measures to prevent the spread of disease, including increased access to healthcare and improved sanitation.",access,Disease,0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0 0 prevention 0 0 0 0 0 0 0,prevent
398,417,The United States has imposed economic sanctions on Iran to prevent the country from developing nuclear weapons.,Sanctions,developing,0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 effect 0 0 0,prevent
399,418,The United Nations has imposed a travel ban on certain individuals in an effort to prevent the spread of human trafficking.,Ban,Trafficking,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
400,419,The United Nations has imposed a trade embargo on certain countries in an effort to prevent the spread of illicit drugs.,Embargo,Drugs,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
401,420,The government has implemented a series of measures to prevent the illegal trafficking of weapons and drugs.,measures,trafficking,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0,prevent
402,421,The government has implemented a series of measures to prevent the illegal exploitation of natural resources.,measures,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
403,422,The government has implemented a series of measures to prevent the illegal dumping of hazardous waste.,measures,dumping,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0,prevent
404,423,The government has implemented a series of measures to prevent the illegal smuggling of people and goods.,measures,smuggling,0 0 0 0 0 0 0 prevention 0 0 0 0 effect 0 0 0 0 0,prevent
405,424,"The government has implemented a series of measures to prevent the spread of terrorism, including increased surveillance of suspicious activity and increased penalties for those who engage in terrorist activities.",measures,terrorism,0 0 0 0 0 0 0 prevention 0 0 0 0 0 effect 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,prevent
406,425,The government has implemented a series of laws to prevent the exploitation of workers.,Laws,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0,prevent
407,426,The government has implemented a series of laws to prevent the exploitation of indigenous peoples.,Laws,Exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
408,427,The government has implemented a series of laws to prevent the exploitation of minority groups.,Laws,exploitation,0 0 0 0 0 0 0 prevention 0 0 0 effect 0 0 0 0,prevent
409,428,The United Nations has imposed an arms embargo on Libya in an effort to prevent the country from engaging in further conflict.,Embargo,Conflict,0 0 0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
410,429,The United States has imposed sanctions on Venezuela in an effort to prevent the country from engaging in human rights abuses.,Sanctions,abuses,0 0 0 0 0 prevention 0 0 0 0 0 0 0 0 0 0 0 0 0 0 effect 0,prevent
